Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
have be,2,73,"[73, 83, 87, 177, 272, 358, 364, 451, 479, 497, 499, 576, 584]","[50, 231, 267, 330, 452, 533, 625, 657]",SYX3.tsv,S0282,S0646
say look,2,73,"[73, 87, 497]",[62],SYX3.tsv,S0282,S0646
i do,2,74,"[73, 87, 179, 578]","[74, 140, 223, 269, 657]",SYX3.tsv,S0282,S0646
quite a,2,80,"[73, 177, 272, 293, 507, 509, 576]","[80, 453]",SYX3.tsv,S0282,S0646
symptoms be,2,80,"[73, 183]","[80, 174]",SYX3.tsv,S0282,S0646
say something,2,80,[73],[80],SYX3.tsv,S0282,S0646
take,1,104,"[73, 87, 107, 274, 449, 499]","[104, 106, 477, 524, 601, 607, 663]",SYX3.tsv,S0282,S0646
do have,2,140,"[73, 87]","[140, 467, 526]",SYX3.tsv,S0282,S0646
cancer erm,2,148,"[73, 280, 293, 538]",[148],SYX3.tsv,S0282,S0646
might have,2,172,"[73, 576]","[172, 391]",SYX3.tsv,S0282,S0646
bleed and and she,4,191,[73],[191],SYX3.tsv,S0282,S0646
i go,2,191,"[73, 87, 185, 382]","[191, 223, 310]",SYX3.tsv,S0282,S0646
bleed,1,191,"[73, 83, 87, 503, 507]","[191, 207, 217, 389]",SYX3.tsv,S0282,S0646
go away,2,211,"[73, 447]","[211, 213, 310]",SYX3.tsv,S0282,S0646
should i,2,211,[73],[211],SYX3.tsv,S0282,S0646
every,1,223,"[73, 87]","[223, 261, 490]",SYX3.tsv,S0282,S0646
this out,2,235,[73],[235],SYX3.tsv,S0282,S0646
know that that,3,239,[73],"[239, 241]",SYX3.tsv,S0282,S0646
because i,2,241,"[73, 179, 278, 360, 497, 499]","[241, 306, 330, 571, 661]",SYX3.tsv,S0282,S0646
what that,2,243,[73],[243],SYX3.tsv,S0282,S0646
to feel,2,257,[73],[257],SYX3.tsv,S0282,S0646
say that,2,261,"[73, 479]","[261, 482, 595]",SYX3.tsv,S0282,S0646
pick,1,263,[73],[263],SYX3.tsv,S0282,S0646
i go back,3,310,"[73, 87, 382]",[310],SYX3.tsv,S0282,S0646
er to,2,310,[73],[310],SYX3.tsv,S0282,S0646
and and i,3,322,"[73, 503]","[322, 463, 619]",SYX3.tsv,S0282,S0646
if i have,3,330,[73],[330],SYX3.tsv,S0282,S0646
i might,2,330,[73],[330],SYX3.tsv,S0282,S0646
i shall,2,340,[73],[340],SYX3.tsv,S0282,S0646
shall,1,340,[73],[340],SYX3.tsv,S0282,S0646
though,1,409,[73],[409],SYX3.tsv,S0282,S0646
be say,2,429,"[73, 179, 479]",[429],SYX3.tsv,S0282,S0646
and she,2,453,"[73, 87, 177, 284, 293]","[453, 461, 601]",SYX3.tsv,S0282,S0646
i didn't,2,461,"[73, 83, 87, 499]","[461, 477, 669]",SYX3.tsv,S0282,S0646
the you know,3,465,[73],[465],SYX3.tsv,S0282,S0646
and erm and,3,467,"[73, 83, 87, 542]","[467, 476, 573]",SYX3.tsv,S0282,S0646
keep,1,475,"[73, 87, 503, 505, 509]",[475],SYX3.tsv,S0282,S0646
and i suppose,3,559,[73],"[559, 599]",SYX3.tsv,S0282,S0646
feel that,2,565,[73],[565],SYX3.tsv,S0282,S0646
of interest,2,581,[73],[581],SYX3.tsv,S0282,S0646
out and,2,607,"[73, 356, 418, 497]",[607],SYX3.tsv,S0282,S0646
you know that that,4,609,[73],[609],SYX3.tsv,S0282,S0646
when i do,3,657,[73],[657],SYX3.tsv,S0282,S0646
cancer be,2,81,"[81, 179, 186]","[34, 102, 201, 243, 253, 352, 631]",SYX3.tsv,S0282,S0646
ask,1,81,"[81, 179]","[78, 146, 156, 257, 271, 300, 433]",SYX3.tsv,S0282,S0646
what your,2,81,[81],[80],SYX3.tsv,S0282,S0646
oh well,2,82,"[81, 179, 284, 293, 507]","[82, 114, 209, 211, 332]",SYX3.tsv,S0282,S0646
well it's,2,409,"[81, 91]",[409],SYX3.tsv,S0282,S0646
so it,2,83,"[83, 87, 185, 499]","[1, 528, 310]",SYX3.tsv,S0282,S0646
erm i,2,83,"[83, 87, 186, 274, 282, 295, 353, 584]","[10, 50, 207, 306]",SYX3.tsv,S0282,S0646
slightly,1,83,"[83, 358]",[10],SYX3.tsv,S0282,S0646
to get,2,83,"[83, 87, 280, 400, 499]","[16, 633, 639]",SYX3.tsv,S0282,S0646
all the time,3,83,"[83, 87, 503]","[38, 48, 94, 152, 467]",SYX3.tsv,S0282,S0646
either,1,83,"[83, 366]",[60],SYX3.tsv,S0282,S0646
the line,2,83,"[83, 87, 353, 396, 568]",[62],SYX3.tsv,S0282,S0646
again and,2,83,[83],"[80, 635]",SYX3.tsv,S0282,S0646
be ovarian,2,83,"[83, 177]","[82, 332]",SYX3.tsv,S0282,S0646
mine be,2,83,[83],"[82, 201]",SYX3.tsv,S0282,S0646
be that i,3,84,"[83, 278]",[84],SYX3.tsv,S0282,S0646
endometrial,1,100,"[83, 123, 159, 278, 364, 368, 384]","[100, 106, 391, 411, 352]",SYX3.tsv,S0282,S0646
be you,2,102,"[83, 183, 454, 499, 503, 507, 544, 548]","[102, 227, 257, 659]",SYX3.tsv,S0282,S0646
work,1,132,"[83, 87, 398]","[132, 320]",SYX3.tsv,S0282,S0646
have an,2,140,"[83, 368]","[140, 304, 381, 421]",SYX3.tsv,S0282,S0646
there be,2,140,"[83, 123, 127, 179, 280, 293, 358, 382, 442, 447, 495, 542, 548]","[140, 257, 269, 453, 467, 601, 659]",SYX3.tsv,S0282,S0646
ovarian,1,140,"[83, 125, 177, 179, 200, 280, 542]","[140, 148, 172, 176, 201, 241, 253, 261, 371, 373, 631]",SYX3.tsv,S0282,S0646
blood,1,148,"[83, 87, 179, 507]","[148, 152, 227, 257]",SYX3.tsv,S0282,S0646
way and,2,164,[83],[164],SYX3.tsv,S0282,S0646
be i,2,166,"[83, 368]","[166, 223, 306, 518, 651]",SYX3.tsv,S0282,S0646
be more,2,172,"[83, 127]","[172, 625]",SYX3.tsv,S0282,S0646
mine,1,189,"[83, 356, 358, 495]","[189, 322, 201, 332]",SYX3.tsv,S0282,S0646
out of,2,191,"[83, 87, 364]",[191],SYX3.tsv,S0282,S0646
persistent bleed,2,191,[83],"[191, 389]",SYX3.tsv,S0282,S0646
cos i,2,191,"[83, 87, 574, 584]","[191, 207, 221]",SYX3.tsv,S0282,S0646
persistent,1,191,"[83, 87]","[191, 389]",SYX3.tsv,S0282,S0646
and get,2,199,"[83, 445, 497]",[199],SYX3.tsv,S0282,S0646
what happen be,3,203,[83],[203],SYX3.tsv,S0282,S0646
off and,2,205,[83],[205],SYX3.tsv,S0282,S0646
bleed which,2,207,[83],[207],SYX3.tsv,S0282,S0646
that's the,2,207,"[83, 157, 568]","[207, 338]",SYX3.tsv,S0282,S0646
that i,2,217,"[83, 185, 272, 276, 278, 280, 284, 358]","[217, 330, 461, 477, 569, 601]",SYX3.tsv,S0282,S0646
be in,2,217,"[83, 177, 272, 499]","[217, 267, 277, 287, 597]",SYX3.tsv,S0282,S0646
later on,2,217,[83],[217],SYX3.tsv,S0282,S0646
i hadn't,2,221,[83],[221],SYX3.tsv,S0282,S0646
be you know,3,227,"[83, 183, 186, 499, 503, 507, 548]","[227, 257, 659]",SYX3.tsv,S0282,S0646
actually have,2,229,"[83, 358, 396]",[229],SYX3.tsv,S0282,S0646
usually,1,243,[83],[243],SYX3.tsv,S0282,S0646
three,1,245,"[83, 293, 495]","[245, 249, 310]",SYX3.tsv,S0282,S0646
else,1,249,"[83, 478, 479]","[249, 310]",SYX3.tsv,S0282,S0646
the reason why the,4,253,[83],[253],SYX3.tsv,S0282,S0646
the reason,2,253,"[83, 360]","[253, 261, 631]",SYX3.tsv,S0282,S0646
so there be,3,257,"[83, 293]",[257],SYX3.tsv,S0282,S0646
i think that's,3,261,"[83, 503]",[261],SYX3.tsv,S0282,S0646
the reason why,3,261,"[83, 362]","[261, 631]",SYX3.tsv,S0282,S0646
a bite of,3,306,[83],"[306, 467]",SYX3.tsv,S0282,S0646
so it be,3,310,"[83, 87]",[310],SYX3.tsv,S0282,S0646
a cancer,2,320,"[83, 272]",[320],SYX3.tsv,S0282,S0646
so erm so,3,328,"[83, 497]",[328],SYX3.tsv,S0282,S0646
pain,1,330,"[83, 368, 402, 404, 503]",[330],SYX3.tsv,S0282,S0646
so mine,2,332,[83],[332],SYX3.tsv,S0282,S0646
you know post,3,340,[83],[340],SYX3.tsv,S0282,S0646
post,1,340,[83],[340],SYX3.tsv,S0282,S0646
endometrial cancer,2,352,"[83, 123, 278, 368, 384]",[352],SYX3.tsv,S0282,S0646
reason,1,391,"[83, 360, 362, 576]","[391, 631]",SYX3.tsv,S0282,S0646
have this,2,423,"[83, 272, 282]","[423, 621, 629]",SYX3.tsv,S0282,S0646
just have,2,439,"[83, 282, 531]",[439],SYX3.tsv,S0282,S0646
gosh,1,452,"[83, 303]",[452],SYX3.tsv,S0282,S0646
years and,2,465,"[83, 177, 280]",[465],SYX3.tsv,S0282,S0646
all the time erm and,5,467,[83],[467],SYX3.tsv,S0282,S0646
will have,2,467,[83],[467],SYX3.tsv,S0282,S0646
be wrong,2,522,[83],[522],SYX3.tsv,S0282,S0646
i be just,3,603,"[83, 499, 503]",[603],SYX3.tsv,S0282,S0646
bite of,2,609,[83],[609],SYX3.tsv,S0282,S0646
erm my,2,655,[83],[655],SYX3.tsv,S0282,S0646
menopause,1,657,"[83, 503, 582]",[657],SYX3.tsv,S0282,S0646
eighteen months,2,237,"[85, 87, 356]",[237],SYX3.tsv,S0282,S0646
up to,2,87,"[87, 497, 582, 648]","[1, 573]",SYX3.tsv,S0282,S0646
can get,2,87,[87],[1],SYX3.tsv,S0282,S0646
a kind of,3,87,"[87, 127, 280, 394, 396, 402]","[3, 62, 486]",SYX3.tsv,S0282,S0646
be be,2,87,"[87, 179, 495, 503, 544]","[3, 522, 611]",SYX3.tsv,S0282,S0646
so just,2,87,[87],"[3, 389, 535]",SYX3.tsv,S0282,S0646
different,1,87,"[87, 121, 652]","[8, 10, 64]",SYX3.tsv,S0282,S0646
with the,2,87,"[87, 396, 402]","[10, 52, 213]",SYX3.tsv,S0282,S0646
much,1,87,"[87, 91, 99, 402, 507, 511]","[40, 217, 300, 477, 631]",SYX3.tsv,S0282,S0646
a very,2,87,"[87, 177, 366]","[42, 52, 263, 316, 409, 629, 310]",SYX3.tsv,S0282,S0646
pressure,1,87,[87],"[46, 516]",SYX3.tsv,S0282,S0646
long,1,87,"[87, 400, 499, 586]","[52, 84, 452, 605]",SYX3.tsv,S0282,S0646
when they,2,90,[87],"[90, 332]",SYX3.tsv,S0282,S0646
test,1,90,"[87, 95, 157, 183]","[90, 100, 116, 140, 146, 148, 152, 162, 166, 168, 211, 227, 239, 257, 261, 263, 271, 306]",SYX3.tsv,S0282,S0646
they have,2,94,"[87, 358, 416, 576]","[94, 287, 391, 601]",SYX3.tsv,S0282,S0646
test for,2,100,"[87, 157]","[100, 227]",SYX3.tsv,S0282,S0646
take a swab,3,104,[87],[104],SYX3.tsv,S0282,S0646
swab,1,104,[87],"[104, 106]",SYX3.tsv,S0282,S0646
take a swab of the,5,106,[87],[106],SYX3.tsv,S0282,S0646
come,1,128,"[87, 131, 179, 358, 449, 550, 586]","[128, 140, 164, 207, 217, 310, 316, 334, 461, 619, 669]",SYX3.tsv,S0282,S0646
and to,2,132,"[87, 542]","[132, 213, 526]",SYX3.tsv,S0282,S0646
send,1,136,"[87, 183, 362, 384, 445]","[136, 166, 197]",SYX3.tsv,S0282,S0646
little,1,140,"[87, 107, 362, 368]","[140, 352, 633, 637]",SYX3.tsv,S0282,S0646
say to,2,142,"[87, 284, 479, 507, 568, 588]","[142, 191, 217]",SYX3.tsv,S0282,S0646
blood test,2,148,"[87, 183]","[148, 227, 257]",SYX3.tsv,S0282,S0646
do blood test,3,152,[87],"[152, 227]",SYX3.tsv,S0282,S0646
try,1,166,"[87, 358, 396]","[166, 223, 306, 477, 520, 631]",SYX3.tsv,S0282,S0646
test and,2,168,[87],"[168, 261]",SYX3.tsv,S0282,S0646
absolutely,1,170,"[87, 175, 272, 290, 445, 532, 636, 670]","[170, 541]",SYX3.tsv,S0282,S0646
say well,2,191,"[87, 353]","[191, 239, 269, 310, 459]",SYX3.tsv,S0282,S0646
bleed and,2,191,"[87, 507]",[191],SYX3.tsv,S0282,S0646
simple,1,193,[87],[193],SYX3.tsv,S0282,S0646
to the hospital,3,197,[87],[197],SYX3.tsv,S0282,S0646
send me,2,197,[87],[197],SYX3.tsv,S0282,S0646
they can,2,205,"[87, 386]","[205, 314]",SYX3.tsv,S0282,S0646
just erm,2,209,[87],[209],SYX3.tsv,S0282,S0646
go back to the doctor,5,211,[87],[211],SYX3.tsv,S0282,S0646
to her,2,213,[87],"[213, 603]",SYX3.tsv,S0282,S0646
back to the,3,217,[87],[217],SYX3.tsv,S0282,S0646
she put,2,217,[87],[217],SYX3.tsv,S0282,S0646
that she,2,217,"[87, 284]",[217],SYX3.tsv,S0282,S0646
later,1,217,"[87, 293, 445, 578]",[217],SYX3.tsv,S0282,S0646
be sort,2,219,[87],"[219, 310]",SYX3.tsv,S0282,S0646
and they do,3,227,"[87, 576]",[227],SYX3.tsv,S0282,S0646
your thyroid,2,227,[87],[227],SYX3.tsv,S0282,S0646
thyroid,1,227,[87],"[227, 526]",SYX3.tsv,S0282,S0646
a a,2,245,"[87, 280, 284, 396, 507]","[245, 629, 657]",SYX3.tsv,S0282,S0646
your body,2,247,"[87, 576]",[247],SYX3.tsv,S0282,S0646
i think it's,3,263,[87],"[263, 569]",SYX3.tsv,S0282,S0646
indeed,1,267,[87],[267],SYX3.tsv,S0282,S0646
and erm i,3,306,[87],[306],SYX3.tsv,S0282,S0646
it be a,3,306,"[87, 272, 366, 576]","[306, 310]",SYX3.tsv,S0282,S0646
test to,2,306,[87],[306],SYX3.tsv,S0282,S0646
level of,2,306,[87],[306],SYX3.tsv,S0282,S0646
with my,2,306,"[87, 584]","[306, 310]",SYX3.tsv,S0282,S0646
year,1,306,"[87, 284, 542]","[306, 340]",SYX3.tsv,S0282,S0646
i go back to,4,310,[87],[310],SYX3.tsv,S0282,S0646
it be a very,4,310,"[87, 366]",[310],SYX3.tsv,S0282,S0646
get this,2,310,[87],"[310, 573]",SYX3.tsv,S0282,S0646
week,1,310,"[87, 445]",[310],SYX3.tsv,S0282,S0646
go back to,3,310,[87],"[310, 348]",SYX3.tsv,S0282,S0646
so they put,3,312,[87],[312],SYX3.tsv,S0282,S0646
they put you,3,312,[87],[312],SYX3.tsv,S0282,S0646
so they,2,314,"[87, 447, 576]","[314, 363]",SYX3.tsv,S0282,S0646
a week,2,334,"[87, 445]",[334],SYX3.tsv,S0282,S0646
scrape,1,391,"[87, 396, 400, 420]","[391, 433]",SYX3.tsv,S0282,S0646
if you're,2,421,[87],"[421, 647]",SYX3.tsv,S0282,S0646
for that,2,433,"[87, 284]","[433, 514]",SYX3.tsv,S0282,S0646
have to keep,3,475,[87],[475],SYX3.tsv,S0282,S0646
pressure and,2,516,[87],[516],SYX3.tsv,S0282,S0646
and just,2,520,[87],[520],SYX3.tsv,S0282,S0646
time i,2,524,"[87, 274, 353, 503]",[524],SYX3.tsv,S0282,S0646
thyroid problem,2,526,[87],[526],SYX3.tsv,S0282,S0646
i also,2,571,[87],[571],SYX3.tsv,S0282,S0646
i think it's probably,4,573,[87],[573],SYX3.tsv,S0282,S0646
i've get this,3,573,[87],[573],SYX3.tsv,S0282,S0646
through my,2,573,"[87, 358, 364]",[573],SYX3.tsv,S0282,S0646
of on a,3,595,[87],[595],SYX3.tsv,S0282,S0646
two and,2,601,[87],[601],SYX3.tsv,S0282,S0646
as i,2,603,"[87, 445, 451, 584]",[603],SYX3.tsv,S0282,S0646
just as long as,4,605,[87],[605],SYX3.tsv,S0282,S0646
the drug,2,621,[87],[621],SYX3.tsv,S0282,S0646
drug,1,621,[87],[621],SYX3.tsv,S0282,S0646
so i be,3,657,[87],[657],SYX3.tsv,S0282,S0646
come to,2,669,[87],[669],SYX3.tsv,S0282,S0646
always,1,269,"[89, 177, 293, 507, 652]",[269],SYX3.tsv,S0282,S0646
which they,2,475,[89],[475],SYX3.tsv,S0282,S0646
they can't,2,563,"[89, 107]",[563],SYX3.tsv,S0282,S0646
also a,2,91,[91],[1],SYX3.tsv,S0282,S0646
isn't it,2,91,"[91, 151]","[16, 50, 298]",SYX3.tsv,S0282,S0646
get cancer,2,91,"[91, 280, 398, 447, 582]","[16, 52]",SYX3.tsv,S0282,S0646
so much,2,91,"[91, 99, 402, 511]",[40],SYX3.tsv,S0282,S0646
i mean i,3,91,"[91, 107, 177, 272, 479, 568, 582, 650]","[46, 58, 74, 452, 486, 518, 559]",SYX3.tsv,S0282,S0646
you've get cancer,3,91,"[91, 398]",[52],SYX3.tsv,S0282,S0646
if you,2,91,"[91, 394, 396, 408, 495, 544]","[80, 263, 320, 375, 377, 429, 526]",SYX3.tsv,S0282,S0646
cervical,1,91,"[91, 121, 125, 127, 179, 538]","[90, 116, 140]",SYX3.tsv,S0282,S0646
as a,2,132,"[91, 368, 402, 544]",[132],SYX3.tsv,S0282,S0646
i know,2,140,"[91, 254, 503]","[140, 241, 302, 601]",SYX3.tsv,S0282,S0646
like if,2,144,[91],[144],SYX3.tsv,S0282,S0646
cervical cancer,2,211,"[91, 121, 125, 127, 179, 538]",[211],SYX3.tsv,S0282,S0646
breast cancer,2,267,"[91, 179, 368, 538]",[267],SYX3.tsv,S0282,S0646
breast,1,267,"[91, 179, 272, 368, 538]","[267, 573]",SYX3.tsv,S0282,S0646
be possibly,2,95,[95],[3],SYX3.tsv,S0282,S0646
get people,2,95,[95],[16],SYX3.tsv,S0282,S0646
yeah and,2,95,"[95, 582]",[34],SYX3.tsv,S0282,S0646
to have,2,95,"[95, 125, 284, 648]","[48, 306, 535, 599, 629, 661]",SYX3.tsv,S0282,S0646
you know you've,3,95,"[95, 354]",[52],SYX3.tsv,S0282,S0646
you've get,2,95,"[95, 113, 354, 356, 368, 384, 531, 586]",[52],SYX3.tsv,S0282,S0646
go for,2,95,"[95, 303, 396, 451]","[60, 669]",SYX3.tsv,S0282,S0646
but you know,3,132,"[95, 186, 354, 368, 386, 499, 509, 531, 542]","[132, 166, 310]",SYX3.tsv,S0282,S0646
you still,2,140,"[95, 544]",[140],SYX3.tsv,S0282,S0646
smear test,2,140,[95],[140],SYX3.tsv,S0282,S0646
know i,2,211,"[95, 107, 354, 368, 402, 503, 568]","[211, 223, 310, 657, 663, 213, 263, 328, 669]",SYX3.tsv,S0282,S0646
know i think,3,213,[95],"[213, 263, 328, 657, 669]",SYX3.tsv,S0282,S0646
people who be,3,490,[95],[490],SYX3.tsv,S0282,S0646
people who,2,490,[95],[490],SYX3.tsv,S0282,S0646
ever,1,637,"[95, 274, 280, 284, 295, 507, 574]",[637],SYX3.tsv,S0282,S0646
be so,2,99,[99],"[1, 559]",SYX3.tsv,S0282,S0646
because you,2,101,"[101, 548]","[40, 267]",SYX3.tsv,S0282,S0646
i mean i think,4,107,[107],"[58, 486, 559]",SYX3.tsv,S0282,S0646
tube,1,217,"[107, 396, 416]",[217],SYX3.tsv,S0282,S0646
be a bite,3,257,"[107, 274]","[257, 306]",SYX3.tsv,S0282,S0646
it be a bite,4,306,[107],[306],SYX3.tsv,S0282,S0646
have get,2,330,"[107, 280, 495, 497]",[330],SYX3.tsv,S0282,S0646
some people,2,490,[107],[490],SYX3.tsv,S0282,S0646
take it,2,663,"[107, 274]",[663],SYX3.tsv,S0282,S0646
do actually,2,195,[109],[195],SYX3.tsv,S0282,S0646
people erm,2,459,[109],"[459, 465]",SYX3.tsv,S0282,S0646
just say,2,239,"[113, 444]","[239, 352, 595]",SYX3.tsv,S0282,S0646
lot of women,3,267,"[113, 406]",[267],SYX3.tsv,S0282,S0646
get to,2,559,"[113, 179]","[559, 657]",SYX3.tsv,S0282,S0646
no you've,2,669,[113],[669],SYX3.tsv,S0282,S0646
be whether,2,121,[121],[28],SYX3.tsv,S0282,S0646
whether,1,121,"[121, 127, 382, 384, 507, 542]","[30, 132, 475, 522]",SYX3.tsv,S0282,S0646
might be,2,172,"[121, 648]","[172, 257, 271, 332, 613]",SYX3.tsv,S0282,S0646
know what the,3,174,[121],[174],SYX3.tsv,S0282,S0646
but my,2,207,[121],[207],SYX3.tsv,S0282,S0646
more women,2,269,[121],[269],SYX3.tsv,S0282,S0646
i i don't,3,663,"[121, 507]",[663],SYX3.tsv,S0282,S0646
and also,2,125,"[125, 503]",[34],SYX3.tsv,S0282,S0646
ovarian cancer and,3,140,"[125, 177]",[140],SYX3.tsv,S0282,S0646
ovarian cancer,2,148,"[125, 177, 179, 200, 280, 542]","[148, 201, 241, 253, 261, 332, 371, 373, 631, 176]",SYX3.tsv,S0282,S0646
have ovarian cancer,3,176,[125],[176],SYX3.tsv,S0282,S0646
that i'm,2,657,[125],[657],SYX3.tsv,S0282,S0646
look like,2,127,[127],"[50, 144]",SYX3.tsv,S0282,S0646
mean that,2,127,[127],[52],SYX3.tsv,S0282,S0646
there's a,2,127,"[127, 638]","[62, 271, 486]",SYX3.tsv,S0282,S0646
just be,2,241,"[127, 177, 183, 503]","[241, 287, 340, 520, 573]",SYX3.tsv,S0282,S0646
it's really,2,245,[127],"[245, 641]",SYX3.tsv,S0282,S0646
cancer or,2,332,[127],[332],SYX3.tsv,S0282,S0646
like there,2,452,[127],[452],SYX3.tsv,S0282,S0646
and there,2,453,"[127, 274, 442]","[453, 601]",SYX3.tsv,S0282,S0646
there's a kind of,4,486,[127],[486],SYX3.tsv,S0282,S0646
pattern,1,524,[127],[524],SYX3.tsv,S0282,S0646
come forward,2,131,[131],[128],SYX3.tsv,S0282,S0646
prostate,1,139,[139],[58],SYX3.tsv,S0282,S0646
and that's,2,157,[157],[54],SYX3.tsv,S0282,S0646
because erm,2,177,"[177, 356, 358]",[1],SYX3.tsv,S0282,S0646
die,1,177,[177],"[1, 459, 463, 465, 490]",SYX3.tsv,S0282,S0646
be quite,2,177,"[177, 272]","[8, 10]",SYX3.tsv,S0282,S0646
be to,2,177,[177],"[16, 74, 391]",SYX3.tsv,S0282,S0646
sort of erm,3,177,[177],"[50, 488]",SYX3.tsv,S0282,S0646
be gonna,2,177,[177],"[52, 475]",SYX3.tsv,S0282,S0646
well i mean i,4,177,[177],"[58, 74]",SYX3.tsv,S0282,S0646
of ovarian cancer,3,177,"[177, 179]","[148, 201]",SYX3.tsv,S0282,S0646
of ovarian,2,177,"[177, 179]",[172],SYX3.tsv,S0282,S0646
and and she,3,191,[177],[191],SYX3.tsv,S0282,S0646
she do,2,195,"[177, 284, 293]","[195, 213]",SYX3.tsv,S0282,S0646
she she,2,217,"[177, 293]",[217],SYX3.tsv,S0282,S0646
panic,1,271,[177],[271],SYX3.tsv,S0282,S0646
be a erm,3,310,[177],[310],SYX3.tsv,S0282,S0646
be ovarian cancer,3,332,[177],[332],SYX3.tsv,S0282,S0646
on that,2,340,[177],[340],SYX3.tsv,S0282,S0646
erm when,2,379,"[177, 368]","[379, 452]",SYX3.tsv,S0282,S0646
erm when i,3,452,[177],[452],SYX3.tsv,S0282,S0646
quite a lot of,4,453,"[177, 507]",[453],SYX3.tsv,S0282,S0646
be quite a,3,453,"[177, 272]",[453],SYX3.tsv,S0282,S0646
erm she,2,459,[177],[459],SYX3.tsv,S0282,S0646
and she be,3,601,[177],[601],SYX3.tsv,S0282,S0646
on that because,3,619,[177],[619],SYX3.tsv,S0282,S0646
er when i,3,657,[177],[657],SYX3.tsv,S0282,S0646
in my,2,659,"[177, 272, 278, 366, 499]",[659],SYX3.tsv,S0282,S0646
er when,2,669,[177],[669],SYX3.tsv,S0282,S0646
the kind of,3,179,"[179, 576]","[3, 213, 310]",SYX3.tsv,S0282,S0646
you be,2,179,"[179, 479, 538, 544, 546, 548, 574]","[8, 80, 104, 168, 277, 545]",SYX3.tsv,S0282,S0646
to your,2,179,"[179, 586]","[8, 217, 348, 16, 146, 431]",SYX3.tsv,S0282,S0646
go to your doctor,4,179,[179],[16],SYX3.tsv,S0282,S0646
examine,1,179,"[179, 538]",[28],SYX3.tsv,S0282,S0646
have you,2,179,"[179, 303]",[48],SYX3.tsv,S0282,S0646
and it's,2,179,"[179, 503, 507, 542, 652]","[50, 62, 245]",SYX3.tsv,S0282,S0646
the fact that,3,179,"[179, 356, 548, 648, 652]","[52, 526]",SYX3.tsv,S0282,S0646
and you know,3,179,"[179, 503, 542, 586]","[52, 170, 213, 310, 477, 609, 623, 467, 490]",SYX3.tsv,S0282,S0646
cancer you,2,179,[179],[52],SYX3.tsv,S0282,S0646
well that,2,179,[179],[58],SYX3.tsv,S0282,S0646
you know to,3,179,"[179, 531]","[62, 146]",SYX3.tsv,S0282,S0646
day,1,179,"[179, 382, 396, 536]","[64, 223, 340, 455]",SYX3.tsv,S0282,S0646
one of the,3,179,[179],"[74, 227, 253, 261, 599, 601, 631]",SYX3.tsv,S0282,S0646
could be,2,179,[179],"[142, 172, 332]",SYX3.tsv,S0282,S0646
what the symptoms,3,179,"[179, 536]","[144, 174]",SYX3.tsv,S0282,S0646
go to your,3,179,[179],[146],SYX3.tsv,S0282,S0646
by the,2,179,"[179, 542, 546]","[146, 314, 255]",SYX3.tsv,S0282,S0646
come back,2,179,"[179, 449, 586]","[164, 310, 316, 334, 619, 217]",SYX3.tsv,S0282,S0646
them or,2,179,[179],[168],SYX3.tsv,S0282,S0646
know what the symptoms,4,179,[179],[174],SYX3.tsv,S0282,S0646
scary,1,191,"[179, 337]","[191, 316]",SYX3.tsv,S0282,S0646
symptoms of ovarian cancer be,5,201,[179],[201],SYX3.tsv,S0282,S0646
everybody,1,207,[179],"[207, 310, 490]",SYX3.tsv,S0282,S0646
think oh well,3,209,"[179, 507]",[209],SYX3.tsv,S0282,S0646
back to,2,211,"[179, 445, 586]","[211, 310, 348, 217]",SYX3.tsv,S0282,S0646
come back to,3,217,"[179, 586]",[217],SYX3.tsv,S0282,S0646
be sort of,3,219,"[179, 576]","[219, 310]",SYX3.tsv,S0282,S0646
one of,2,223,"[179, 362]","[223, 227, 253, 261, 599, 601, 631]",SYX3.tsv,S0282,S0646
run,1,223,[179],"[223, 459]",SYX3.tsv,S0282,S0646
you know when,3,227,[179],"[227, 467]",SYX3.tsv,S0282,S0646
that could,2,241,[179],[241],SYX3.tsv,S0282,S0646
stage,1,241,"[179, 354, 356, 495]","[241, 330, 490]",SYX3.tsv,S0282,S0646
diagnose,1,241,"[179, 356, 531]","[241, 330, 409]",SYX3.tsv,S0282,S0646
four,1,243,[179],"[243, 245]",SYX3.tsv,S0282,S0646
ovarian cancer be,3,253,[179],"[253, 631]",SYX3.tsv,S0282,S0646
by the time,3,255,[179],[255],SYX3.tsv,S0282,S0646
your doctor,2,257,[179],"[257, 271]",SYX3.tsv,S0282,S0646
things that,2,267,"[179, 576]",[267],SYX3.tsv,S0282,S0646
a lump and,3,306,"[179, 368]",[306],SYX3.tsv,S0282,S0646
to my,2,310,"[179, 284, 568]","[310, 332, 573]",SYX3.tsv,S0282,S0646
cancer without,2,322,[179],[322],SYX3.tsv,S0282,S0646
you know although,3,330,[179],[330],SYX3.tsv,S0282,S0646
stage four,2,330,[179],"[330, 490]",SYX3.tsv,S0282,S0646
a lump,2,421,"[179, 272, 368, 382]",[421],SYX3.tsv,S0282,S0646
to your doctor,3,431,[179],[431],SYX3.tsv,S0282,S0646
of er,2,452,[179],[452],SYX3.tsv,S0282,S0646
erm and you know,4,467,"[179, 503]",[467],SYX3.tsv,S0282,S0646
and you know so,4,490,[179],[490],SYX3.tsv,S0282,S0646
